24419,"192 CHATHAM ST, New Haven, CT, ",Match,Exact,"192 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89477,41.3144",3703811,L,9,9,142500,5004
24410,"31 LOMBARD ST, New Haven, CT, ",Match,Exact,"31 LOMBARD ST, NEW HAVEN, CT, 06513","-72.888084,41.316418",3703879,R,9,9,142500,2012
25741,"59 FILLMORE ST, New Haven, CT, ",Match,Exact,"59 FILLMORE ST, NEW HAVEN, CT, 06513","-72.898445,41.31023",3703687,R,9,9,142400,3013
25740,"255 BLATCHLEY AV, New Haven, CT, ",Match,Exact,"255 BLATCHLEY AVE, NEW HAVEN, CT, 06513","-72.899254,41.30829",3703679,R,9,9,142300,4001
24412,"45 LOMBARD ST, New Haven, CT, ",Match,Exact,"45 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88841,41.316372",3703879,R,9,9,142500,2012
25743,"322 POPLAR ST, New Haven, CT, ",Match,Exact,"322 POPLAR ST, NEW HAVEN, CT, 06513","-72.89745,41.310448",3703691,L,9,9,142400,3013
24411,"37 LOMBARD ST, New Haven, CT, ",Match,Exact,"37 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88823,41.3164",3703879,R,9,9,142500,2012
25742,"50 CLAY ST, New Haven, CT, ",Match,Exact,"50 CLAY ST, NEW HAVEN, CT, 06513","-72.89802,41.310608",3703690,L,9,9,142400,3013
24414,"63 LOMBARD ST, New Haven, CT, ",Match,Exact,"63 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88885,41.316315",3703879,R,9,9,142500,2012
25745,"318 POPLAR ST, New Haven, CT, ",Match,Exact,"318 POPLAR ST, NEW HAVEN, CT, 06513","-72.89743,41.310356",3703691,L,9,9,142400,3013
24413,"57 LOMBARD ST, New Haven, CT, ",Match,Exact,"57 LOMBARD ST, NEW HAVEN, CT, 06513","-72.8887,41.316334",3703879,R,9,9,142500,2012
25744,"37 MYRON ST, New Haven, CT, ",Match,Exact,"37 MYRON ST, NEW HAVEN, CT, 06512","-72.89475,41.265514",3738804,R,9,9,142800,3008
24416,"436 FRONT ST, New Haven, CT, ",Match,Exact,"436 FRONT ST, NEW HAVEN, CT, 06513","-72.88974,41.319874",3703070,L,9,9,142500,2002
25747,"310 POPLAR ST, New Haven, CT, ",Match,Exact,"310 POPLAR ST, NEW HAVEN, CT, 06513","-72.89739,41.310177",3703691,L,9,9,142400,3013
24415,"FRONT ST, New Haven, CT, ",No_Match,,,,,,,,,
25746,"314 POPLAR ST, New Haven, CT, ",Match,Exact,"314 POPLAR ST, NEW HAVEN, CT, 06513","-72.897415,41.31027",3703691,L,9,9,142400,3013
24429,"130 ATWATER ST, New Haven, CT, ",Tie,,,,,,,,,
24428,"97 BURR ST, New Haven, CT, ",No_Match,,,,,,,,,
25759,"284 POPLAR ST, New Haven, CT, ",Match,Exact,"284 POPLAR ST, NEW HAVEN, CT, 06513","-72.89724,41.309597",3703691,L,9,9,142400,3013
24421,"184 CHATHAM ST, New Haven, CT, ",Match,Exact,"184 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89444,41.314453",3703811,L,9,9,142500,5004
25752,"304 POPLAR ST #304, New Haven, CT, ",Match,Exact,"304 POPLAR ST, NEW HAVEN, CT, 06513","-72.897354,41.310043",3703691,L,9,9,142400,3013
24420,"188 CHATHAM ST, New Haven, CT, ",Match,Exact,"188 CHATHAM ST, NEW HAVEN, CT, 06513","-72.8946,41.314426",3703811,L,9,9,142500,5004
25751,"302 POPLAR ST #302, New Haven, CT, ",Match,Exact,"302 POPLAR ST, NEW HAVEN, CT, 06513","-72.89735,41.309998",3703691,L,9,9,142400,3013
24423,"176 CHATHAM ST, New Haven, CT, ",Match,Exact,"176 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89411,41.31451",3703811,L,9,9,142500,5004
25754,"296 POPLAR ST, New Haven, CT, ",Match,Exact,"296 POPLAR ST, NEW HAVEN, CT, 06513","-72.89731,41.309864",3703691,L,9,9,142400,3013
24422,"180 CHATHAM ST, New Haven, CT, ",Match,Exact,"180 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89427,41.31448",3703811,L,9,9,142500,5004
25753,"306 POPLAR ST #306, New Haven, CT, ",Match,Exact,"306 POPLAR ST, NEW HAVEN, CT, 06513","-72.89737,41.31009",3703691,L,9,9,142400,3013
24425,"168 CHATHAM ST, New Haven, CT, ",Match,Exact,"168 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89378,41.314564",3703811,L,9,9,142500,5004
25756,"43 MYRON ST, New Haven, CT, ",Match,Exact,"43 MYRON ST, NEW HAVEN, CT, 06512","-72.894615,41.26555",3738804,R,9,9,142800,3008
24424,"172 CHATHAM ST, New Haven, CT, ",Match,Exact,"172 CHATHAM ST, NEW HAVEN, CT, 06513","-72.89394,41.314537",3703811,L,9,9,142500,5004
25755,"384 BURR ST, New Haven, CT, ",Match,Exact,"384 BURR ST, NEW HAVEN, CT, 06512","-72.888435,41.274452",3756490,L,9,9,142800,1009
24427,"134 ATWATER ST, New Haven, CT, ",Tie,,,,,,,,,
25758,"288 POPLAR ST, New Haven, CT, ",Match,Exact,"288 POPLAR ST, NEW HAVEN, CT, 06513","-72.89726,41.309685",3703691,L,9,9,142400,3013
24426,"138 ATWATER ST, New Haven, CT, ",Tie,,,,,,,,,
25757,"294 POPLAR ST, New Haven, CT, ",Match,Exact,"294 POPLAR ST, NEW HAVEN, CT, 06513","-72.8973,41.30982",3703691,L,9,9,142400,3013
25750,"300 POPLAR ST #300, New Haven, CT, ",Match,Exact,"300 POPLAR ST, NEW HAVEN, CT, 06513","-72.89733,41.309956",3703691,L,9,9,142400,3013
25727,"290 GRAND AV, New Haven, CT, ",Match,Exact,"290 GRAND AVE, NEW HAVEN, CT, 06513","-72.898705,41.308758",3703692,L,9,9,142300,4001
25726,"233 BLATCHLEY AV, New Haven, CT, ",Match,Exact,"233 BLATCHLEY AVE, NEW HAVEN, CT, 06513","-72.89922,41.308083",3703679,R,9,9,142300,4001
25729,"284 GRAND AV, New Haven, CT, ",Match,Exact,"284 GRAND AVE, NEW HAVEN, CT, 06513","-72.89848,41.308777",3703692,L,9,9,142300,4001
25728,"286 GRAND AV, New Haven, CT, ",Match,Exact,"286 GRAND AVE, NEW HAVEN, CT, 06513","-72.89856,41.30877",3703692,L,9,9,142300,4001
25721,"219 BLATCHLEY AV, New Haven, CT, ",Match,Exact,"219 BLATCHLEY AVE, NEW HAVEN, CT, 06513","-72.89921,41.30795",3703679,R,9,9,142300,4001
25720,"27 WOOLSEY ST, New Haven, CT, ",Match,Exact,"27 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.898415,41.30793",3703702,R,9,9,142300,4001
25723,"225 BLATCHLEY AV, New Haven, CT, ",Match,Exact,"225 BLATCHLEY AVE, NEW HAVEN, CT, 06513","-72.899216,41.308006",3703679,R,9,9,142300,4001
25722,"25 MYRON ST, New Haven, CT, ",Match,Exact,"25 MYRON ST, NEW HAVEN, CT, 06512","-72.89501,41.26545",3738804,R,9,9,142800,3008
25725,"296 GRAND AV, New Haven, CT, ",Match,Exact,"296 GRAND AVE, NEW HAVEN, CT, 06513","-72.898926,41.308743",3703692,L,9,9,142300,4001
25724,"229 BLATCHLEY AV, New Haven, CT, ",Match,Exact,"229 BLATCHLEY AVE, NEW HAVEN, CT, 06513","-72.89922,41.308044",3703679,R,9,9,142300,4001
24407,"351 CONCORD ST, New Haven, CT, ",Match,Exact,"351 CONCORD ST, NEW HAVEN, CT, 06512","-72.89416,41.26723",3704277,R,9,9,142800,3005
25738,"254 GRAND AV, New Haven, CT, ",Match,Exact,"254 GRAND AVE, NEW HAVEN, CT, 06513","-72.897385,41.308846",3703693,L,9,9,142300,4001
24406,"17 LOMBARD ST, New Haven, CT, ",Match,Exact,"17 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88775,41.316463",3703879,R,9,9,142500,2012
25737,"258 GRAND AV, New Haven, CT, ",Match,Exact,"258 GRAND AVE, NEW HAVEN, CT, 06513","-72.89751,41.308838",3703693,L,9,9,142300,4001
24409,"27 LOMBARD ST, New Haven, CT, ",Match,Exact,"27 LOMBARD ST, NEW HAVEN, CT, 06513","-72.887985,41.31643",3703879,R,9,9,142500,2012
24408,"21 LOMBARD ST, New Haven, CT, ",Match,Exact,"21 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88785,41.31645",3703879,R,9,9,142500,2012
25739,"WOOLSEY ST, New Haven, CT, ",No_Match,,,,,,,,,
25730,"280 GRAND AV, New Haven, CT, ",Match,Exact,"280 GRAND AVE, NEW HAVEN, CT, 06513","-72.89834,41.30879",3703692,L,9,9,142300,4001
24401,"374 FRONT ST, New Haven, CT, ",Match,Exact,"374 FRONT ST, NEW HAVEN, CT, 06513","-72.88736,41.317677",3739644,L,9,9,142500,2011
25732,"276 GRAND AV, New Haven, CT, ",Match,Exact,"276 GRAND AVE, NEW HAVEN, CT, 06513","-72.89819,41.3088",3703692,L,9,9,142300,4001
24400,"378 FRONT ST, New Haven, CT, ",Match,Exact,"378 FRONT ST, NEW HAVEN, CT, 06513","-72.88737,41.317772",3739644,L,9,9,142500,2011
25731,"GRAND AV, New Haven, CT, ",No_Match,,,,,,,,,
24403,"366 FRONT ST, New Haven, CT, ",Match,Exact,"366 FRONT ST, NEW HAVEN, CT, 06513","-72.88728,41.31719",648610850,L,9,9,142500,2012
25734,"270 GRAND AV, New Haven, CT, ",Match,Exact,"270 GRAND AVE, NEW HAVEN, CT, 06513","-72.89789,41.30882",3703693,L,9,9,142300,4001
24402,"370 FRONT ST, New Haven, CT, ",Match,Exact,"370 FRONT ST, NEW HAVEN, CT, 06513","-72.88734,41.317417",648610850,L,9,9,142500,2012
25733,"33 MYRON ST, New Haven, CT, ",Match,Exact,"33 MYRON ST, NEW HAVEN, CT, 06512","-72.89484,41.265495",3738804,R,9,9,142800,3008
24405,"13 LOMBARD ST, New Haven, CT, ",Match,Exact,"13 LOMBARD ST, NEW HAVEN, CT, 06513","-72.88766,41.316475",3703879,R,9,9,142500,2012
25736,"262 GRAND AV, New Haven, CT, ",Match,Exact,"262 GRAND AVE, NEW HAVEN, CT, 06513","-72.89764,41.308834",3703693,L,9,9,142300,4001
24404,"360 FRONT ST, New Haven, CT, ",Match,Exact,"360 FRONT ST, NEW HAVEN, CT, 06513","-72.88724,41.31684",648610850,L,9,9,142500,2012
25735,"266 GRAND AV, New Haven, CT, ",Match,Exact,"266 GRAND AVE, NEW HAVEN, CT, 06513","-72.89776,41.308826",3703693,L,9,9,142300,4001
25705,"229 POPLAR ST, New Haven, CT, ",Match,Exact,"229 POPLAR ST, NEW HAVEN, CT, 06513","-72.896935,41.3082",3703696,R,9,9,142300,4000
25704,"223 POPLAR ST, New Haven, CT, ",Match,Exact,"223 POPLAR ST, NEW HAVEN, CT, 06513","-72.8969,41.307983",3703703,R,9,9,142300,4000
25707,"240 GRAND AV, New Haven, CT, ",Match,Exact,"240 GRAND AVE, NEW HAVEN, CT, 06513","-72.896805,41.30888",3703697,L,9,9,142300,4000
25706,"233 POPLAR ST, New Haven, CT, ",Match,Exact,"233 POPLAR ST, NEW HAVEN, CT, 06513","-72.89695,41.308292",3703696,R,9,9,142300,4000
25709,"244 POPLAR ST, New Haven, CT, ",Match,Exact,"244 POPLAR ST, NEW HAVEN, CT, 06513","-72.896996,41.308483",3703696,L,9,9,142300,4001
25708,"250 GRAND AV, New Haven, CT, ",Match,Exact,"250 GRAND AVE, NEW HAVEN, CT, 06513","-72.89726,41.308853",3703693,L,9,9,142300,4001
25701,"195 EXCHANGE ST, New Haven, CT, ",Match,Exact,"195 EXCHANGE ST, NEW HAVEN, CT, 06513","-72.89656,41.30734",3703848,R,9,9,142300,4000
25700,"191 EXCHANGE ST, New Haven, CT, ",Match,Exact,"191 EXCHANGE ST, NEW HAVEN, CT, 06513","-72.89644,41.307358",3703848,R,9,9,142300,4000
25703,"217 POPLAR ST, New Haven, CT, ",Match,Exact,"217 POPLAR ST, NEW HAVEN, CT, 06513","-72.89687,41.30781",3703703,R,9,9,142300,4000
25702,"197 EXCHANGE ST, New Haven, CT, ",Match,Exact,"197 EXCHANGE ST, NEW HAVEN, CT, 06513","-72.89662,41.30733",3703848,R,9,9,142300,4000
25716,"15 WOOLSEY ST, New Haven, CT, ",Match,Exact,"15 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.897804,41.30798",3703702,R,9,9,142300,4001
25715,"13 WOOLSEY ST, New Haven, CT, ",Match,Exact,"13 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.897705,41.307987",3703702,R,9,9,142300,4001
25718,"23 WOOLSEY ST, New Haven, CT, ",Match,Exact,"23 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.89821,41.307945",3703702,R,9,9,142300,4001
25717,"19 WOOLSEY ST, New Haven, CT, ",Match,Exact,"19 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.89801,41.30796",3703702,R,9,9,142300,4001
25719,"25 WOOLSEY ST, New Haven, CT, ",Match,Exact,"25 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.898315,41.307938",3703702,R,9,9,142300,4001
25710,"238 POPLAR ST, New Haven, CT, ",Match,Exact,"238 POPLAR ST, NEW HAVEN, CT, 06513","-72.896965,41.308323",3703696,L,9,9,142300,4001
25712,"232 POPLAR ST, New Haven, CT, ",Match,Exact,"232 POPLAR ST, NEW HAVEN, CT, 06513","-72.89694,41.308163",3703696,L,9,9,142300,4001
25711,"MYRON ST, New Haven, CT, ",No_Match,,,,,,,,,
25714,"11 WOOLSEY ST, New Haven, CT, ",Match,Exact,"11 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.8976,41.307995",3703702,R,9,9,142300,4001
25713,"7 WOOLSEY ST, New Haven, CT, ",Match,Exact,"7 WOOLSEY ST, NEW HAVEN, CT, 06513","-72.8974,41.30801",3703702,R,9,9,142300,4001
23045,"15 DONNA DR #A-1, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24377,"286 CLINTON AV, New Haven, CT, ",Match,Exact,"286 CLINTON AVE, NEW HAVEN, CT, 06513","-72.89266,41.318275",3703055,L,9,9,142500,1021
23046,"15 DONNA DR #A-2, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24376,"290 CLINTON AV, New Haven, CT, ",Match,Exact,"290 CLINTON AVE, NEW HAVEN, CT, 06513","-72.89267,41.318302",3703055,L,9,9,142500,1021
23047,"15 DONNA DR #A-3, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24379,"65 BAILEY ST, New Haven, CT, ",Match,Exact,"65 BAILEY ST, NEW HAVEN, CT, 06513","-72.89116,41.319424",3703076,R,9,9,142500,2002
23048,"15 DONNA DR #B-1, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24378,"284 CLINTON AV, New Haven, CT, ",Match,Exact,"284 CLINTON AVE, NEW HAVEN, CT, 06513","-72.892654,41.31826",3703055,L,9,9,142500,1021
23049,"15 DONNA DR #B-2, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24371,"5 WILCOX PL, New Haven, CT, ",Match,Exact,"5 WILCOX PL, NEW HAVEN, CT, 06513","-72.89446,41.318428",3703046,R,9,9,142500,1018
23040,"60 DONNA DR #C-4, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24370,"7 WILCOX PL, New Haven, CT, ",Match,Exact,"7 WILCOX PL, NEW HAVEN, CT, 06513","-72.89447,41.318428",3703046,R,9,9,142500,1018
23041,"60 DONNA DR #C-5, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24373,"306 CLINTON AV, New Haven, CT, ",Match,Exact,"306 CLINTON AVE, NEW HAVEN, CT, 06513","-72.89269,41.318417",3703055,L,9,9,142500,1021
23042,"60 DONNA DR #C-6, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24372,"1 WILCOX PL, New Haven, CT, ",Match,Exact,"1 WILCOX PL, NEW HAVEN, CT, 06513","-72.89357,41.318546",3744423,L,9,9,142500,1020
23043,"60 DONNA DR #C-7, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24375,"148 HALL ST, New Haven, CT, ",Match,Exact,"148 HALL ST, NEW HAVEN, CT, 06512","-72.89136,41.272305",3704267,L,9,9,142800,1009
23044,"60 DONNA DR #C-8, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24374,"296 CLINTON AV, New Haven, CT, ",Match,Exact,"296 CLINTON AVE, NEW HAVEN, CT, 06513","-72.89268,41.318344",3703055,L,9,9,142500,1021
23056,"15 DONNA DR #15B8, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24388,"201 ATWATER ST, New Haven, CT, ",Match,Exact,"201 ATWATER ST, NEW HAVEN, CT, 06513","-72.89419,41.317474",3741997,R,9,9,142500,1023
23057,"15 DONNA DR #15C1, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24387,"CLINTON AV, New Haven, CT, ",No_Match,,,,,,,,,
23058,"15 DONNA DR #C-2, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
23059,"15 DONNA DR #C-3, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24389,"137 ENGLISH ST, New Haven, CT, ",Match,Exact,"137 ENGLISH ST, NEW HAVEN, CT, 06513","-72.89377,41.317028",3703795,R,9,9,142500,1030
24380,"63 BAILEY ST, New Haven, CT, ",Match,Exact,"63 BAILEY ST, NEW HAVEN, CT, 06513","-72.891205,41.319416",3703076,R,9,9,142500,2002
23050,"387 FORT HALE RD, New Haven, CT, ",Match,Exact,"387 FORT HALE RD, NEW HAVEN, CT, 06512","-72.89395,41.271896",3704095,R,9,9,142800,5002
24382,"41 BAILEY ST, New Haven, CT, ",Match,Exact,"41 BAILEY ST, NEW HAVEN, CT, 06513","-72.89172,41.31934",3703076,R,9,9,142500,2002
23051,"15 DONNA DR #B-3, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24381,"BAILEY ST, New Haven, CT, ",No_Match,,,,,,,,,
23052,"15 DONNA DR #15B4, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24384,"21 BAILEY ST, New Haven, CT, ",Match,Exact,"21 BAILEY ST, NEW HAVEN, CT, 06513","-72.8922,41.31927",3703076,R,9,9,142500,2002
23053,"15 DONNA DR #15B5, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24383,"31 BAILEY ST, New Haven, CT, ",Match,Exact,"31 BAILEY ST, NEW HAVEN, CT, 06513","-72.89196,41.319305",3703076,R,9,9,142500,2002
23054,"15 DONNA DR #15B6, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24386,"136 HALL ST, New Haven, CT, ",Match,Exact,"136 HALL ST, NEW HAVEN, CT, 06512","-72.891716,41.272396",3704267,L,9,9,142800,1009
23055,"15 DONNA DR #B-7, New Haven, CT, ",Match,Exact,"15 DONNA DR, NEW HAVEN, CT, 06513","-72.87839,41.32567",3703305,R,9,9,142601,3000
24385,"CLINTON AV, New Haven, CT, ",No_Match,,,,,,,,,
23023,"60 DONNA DR #A-4, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24355,"181 DOVER ST, New Haven, CT, ",Match,Exact,"181 DOVER ST, NEW HAVEN, CT, 06513","-72.89511,41.317837",3703782,R,9,9,142500,1018
25686,"220 POPLAR ST, New Haven, CT, ",Match,Exact,"220 POPLAR ST, NEW HAVEN, CT, 06513","-72.89689,41.307804",3703703,L,9,9,142300,4004
23024,"60 DONNA DR #A-5, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24354,"185 DOVER ST, New Haven, CT, ",Match,Exact,"185 DOVER ST, NEW HAVEN, CT, 06513","-72.89527,41.317806",3703782,R,9,9,142500,1018
25685,"226 POPLAR ST, New Haven, CT, ",Match,Exact,"226 POPLAR ST, NEW HAVEN, CT, 06513","-72.896904,41.307938",3703703,L,9,9,142300,4004
23025,"60 DONNA DR #A-8, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24357,"242 ATWATER ST, New Haven, CT, ",Match,Exact,"242 ATWATER ST, NEW HAVEN, CT, 06513","-72.894394,41.318233",3703047,L,9,9,142500,1018
25688,"208 POPLAR ST, New Haven, CT, ",Match,Exact,"208 POPLAR ST, NEW HAVEN, CT, 06513","-72.89685,41.307537",3703703,L,9,9,142300,4004
23026,"60 DONNA DR #B-1, New Haven, CT, ",Match,Exact,"60 DONNA DR, NEW HAVEN, CT, 06513","-72.87773,41.326157",3703305,L,9,9,142601,4021
24356,"175 DOVER ST, New Haven, CT, ",Match,Exact,"175 DOVER ST, NEW HAVEN, CT, 06513","-72.89486,41.31788",3703782,R,9,9,142500,1018
25687,"214 POPLAR ST, New Haven, CT, ",Match,Exact,"214 POPLAR ST, NEW HAVEN, CT, 06513","-72.896866,41.30767",3703703,L,9,9,142300,4004
23027,"1209 DEAN ST, New Haven, CT, ",Match,Exact,"1209 DEAN ST, NEW HAVEN, CT, 06512","-72.8901,41.25911",3706067,R,9,9,142800,3000
